Conversation Id,Last Skill,Agent Name,Messages,GPT output,Call,Understanding,Good_Grammer,Work_Etiq,Topics,Initial Emotional State,Final Emotional State,NPS Score
CHfc1b5ddc132744c191b38abbf1ee1514,GPT_Doctors,BOT,"Consumer: Good evening I am sick I need your help thank you
Consumer: It's almost 1 month a have a heavy head ache everyday
Bot: Hello, I am Doctor Mia.

How are you feeling? Please tell me about your symptoms so I can help you.
Bot: Hello, I am Doctor Mia.

Can you please tell me when your headache started each day?
Consumer: Yesterday it's really paining my head and my eye it's not clear and I vomit a lot so I take a panadol and just rest and sleep
Bot: Please tell me where on your head the pain is located. You can tell me a region number from the image.
Consumer: My head ache start every morning
Bot: Can you describe the kind of pain you feel in your head? Is it a soft pain, a beating pain, or a cutting pain?
Consumer: Almost everyday I taje 2 pcs of panadol then after that stop my head ache but after that it's start paining my head again
Bot: Can you describe the kind of pain you feel in your head? Is it a soft pain, a beating pain, or a cutting pain?
Consumer: It's a cutting pain
Bot: Please tell me the region number where you feel the cutting pain in your head.
Bot: 
Consumer: 2
Bot: Please go to the nearest clinic for urgent medical attention. I am opening a complaint to the Medical Consultant skill for you.
Consumer: Well I just take panadol and waiting for your response I hope I will be fine until tomorrow thank you
Bot: You are welcome. It is important to visit a clinic for your symptoms.","{
  ""Initial Emotional State"": ""Neutral"",
  ""Final Emotional State"": ""Neutral"",
  ""NPS_score"": 4
}",No,5,4.5,3,"[Clinic Recommendation, Insurance Inquiries]",Neutral,Neutral,4
CHfc1b5ddc132744c191b38abbf1ee1514,GPT_Doctors,Leen Rizk,"Agent: Do you have any chronic disease like hypertension or diabetes?
Consumer: I don't have","{
  ""Initial Emotional State"": ""Neutral"",
  ""Final Emotional State"": ""Neutral"",
  ""NPS_score"": 4
}",No,5,5,5,"[Clinic Recommendation, Insurance Inquiries]",Neutral,Neutral,4
CHfc1b5ddc132744c191b38abbf1ee1514,GPT_Doctors,Leen Rizk,"Agent: Do you have a history of migraine? 
Consumer: I really don't know
Agent: You are planning to go to the clinic tomorrow right? 
Consumer: It's a first time I feel like this and even my eye sight was a first time I feel its not clear this morning
Agent: Could you please measure your pressure? 

Consumer: I am planing to go now my employer asking me to go now  but I need to take my medical insurance
Agent: Sure , please write down your location and I will provide you with a nearby clinic. ","{
  ""Initial Emotional State"": ""Neutral"",
  ""Final Emotional State"": ""Neutral"",
  ""NPS_score"": 4
}",No,5,4.5,5,"[Clinic Recommendation, Insurance Inquiries]",Neutral,Neutral,4
CH07e25f6349684aed8f085503c4ee477f,Doctor,Leen Rizk,"Consumer: Good evening doctor
Agent: Good evenning, This is Doctor Mia with you. How can I help you? 
Consumer: Can you kindly me send a e prescription for the  casultation for my eyes
Agent: Could you please let me know what your symptoms are? Do you have redness, blurred vision or discharge?  
Agent:  I hope I was able to assist you today. If you ever need help or feel unwell, please let me know right away. It’s important to speak up so we can guide you and make sure you have all the information and support you need. I’m always here to help! :blush:

:muscle: Stay Safe While You Work.
Protect your body when working. Bend your knees (not your back) when lifting heavy things. Use both hands to carry items. Stand up straight to avoid pain or injury.","{
  ""Initial Emotional State"": ""Neutral"",
  ""Final Emotional State"": ""Neutral"",
  ""NPS_score"": 4
}",No,0,4.5,5,[Others],Neutral,Neutral,4
CH8ca5547e548f4a6e8ddaf673928f380a,Doctor,Leen Rizk,"Agent: Could you please let me know what you are experiencing? 
Agent: Your insurance in now with NAS provided by Orient. yaya app is no longer available. 
Consumer: I have a  bad backache I can't even bend
Agent: Do you have a fever?
Consumer: No
Agent: Do you have numbness or tingling sensations? 
Consumer: It is stiff it affects till my thighs
Agent: Does the pain spread to your legs?
Consumer: Yes
Agent: Could you please send me your EID? 
Consumer: Okay
Consumer: 
Agent: Allow me a moment please. 
Consumer: Ok
Agent: To find the list of all clinics in the network, please check the following links:

:hospital: Clinics: https://maids.page.link/ytgz5ZuV98xFnv649
Agent: Your Insurance Card Number is N2N2-M33F-LFLF-JLED . Your insurance is provided by NAS and managed by Orient. Please ensure you always carry your Emirates ID with you.

Your policy covers 80% of clinic visits and 70% of pharmaceutical costs. We recommend bringing at least 100 AED when visiting the clinic
Consumer: OK thanks soo much
Agent: Always welcome!","{
  ""Initial Emotional State"": ""Frustrated"",
  ""Final Emotional State"": ""Happy"",
  ""NPS_score"": 5
}",No,5,4.5,5,"[Clinic Recommendation, Insurance Inquiries]",Frustrated,Happy,5
CHc43b3aedcf1d4c729ec3ab72c829cdba,GPT_Doctors,BOT,"Consumer: Hallo
Consumer: I am at the aster al quoz and the hospital said you need to approve my Insurance
Bot: I understand you are at Aster Al Quoz and they are waiting for insurance approval. We only purchase the insurance on behalf of the maids. Approvals are handled directly by NAS, the insurance company. You can call NAS at 800 - 2311. Please make sure the clinic or hospital has submitted the necessary documents for approval.","{
  ""Initial Emotional State"": ""Neutral"",
  ""Final Emotional State"": ""Neutral"",
  ""NPS_score"": 4
}",No,5,5,5,[Insurance Inquiries],Neutral,Neutral,4
CH49dbc2df2fc34891a00a5207c5330472,GPT_Doctors,BOT,"Consumer: My client tell me about the result, there's the fat stone in my gallbladder that cause lock the tube going to intestine
Bot: You have a gallbladder stone that is blocking the tube to your intestine. This needs urgent medical attention. I will share the nearest clinics with you.
Consumer: My sir tell I have another ultrasound tomorrow to see what's best can do, so I'm still here in hospital
Bot: I understand you are still in the hospital and will have another ultrasound tomorrow. Do you need any help with your insurance regarding your hospital stay?
Consumer: You want to talk my client about ny insurance
Bot: I can help you with your insurance questions. What would you like to know about your insurance?
Consumer: Cause she's asking also my company if you know my condition
Bot: I am Doctor Mia, and I am here to help you with your medical concerns. What can I help you with regarding your insurance or your condition?
Consumer: This hospital is a private,, I don't know how much my bills here if they shoulder or I pay to them. they said we will say about my insurance
Bot: The insurance will cover 80% of clinic visits, and 70% of the cost if you get medicine from the clinic with a prescription. The insurance is under NAS managed by Orient. Your insurance card number is 3KN2-M33F-LFLM-FLED.","{
  ""Initial Emotional State"": ""Frustrated"",
  ""Final Emotional State"": ""Neutral"",
  ""NPS_score"": 4
}",No,3,4.5,3,"[Clinic Recommendation, Insurance Inquiries]",Frustrated,Neutral,4
CH49dbc2df2fc34891a00a5207c5330472,GPT_Doctors,Leen Rizk,"Agent: Could you please send me the reports? 
Your insurance covers you only when you are at a covered clinic or hospital. 
Consumer: Yes I know,, but my client bring me here we're they work here in NMC hospital,
Agent: Send me the reports, please. 
Consumer: I don't have reports in my hand
Consumer: The hospital direct first to tell my client about my condition
Agent: Please send them when you can. 
Agent:  I hope I was able to assist you today. If you ever need help or feel unwell, please let me know right away. It’s important to speak up so we can guide you and make sure you have all the information and support you need. I’m always here to help! :blush:

:muscle: Stay Safe While You Work.
Protect your body when working. Bend your knees (not your back) when lifting heavy things. Use both hands to carry items. Stand up straight to avoid pain or injury.","{
  ""Initial Emotional State"": ""Neutral"",
  ""Final Emotional State"": ""Neutral"",
  ""NPS_score"": 4
}",No,0,4.5,3,"[Clinic Recommendation, Insurance Inquiries]",Neutral,Neutral,4
CH51b2976ccf8e4f229e1cfcdfea8f7dc1,GPT_Doctors,BOT,"Consumer: Hi ma'am/sir good evening 
I just want to ask if what medical center covered my health insurance? Hoping for your response :blush:
Bot: Hello, I am Doctor Mia.

To help you find the right medical center, I need to understand how you are feeling. Can you please tell me about your symptoms?
Consumer: Hi Doctor Mia, I just want to under go tooth extraction
Bot: Here are the nearest covered Dental to you:
(1) Jupiter Speciality Medical Center - Dubai
Address: https://www.google.com/maps?q=25.244862,55.298033
Telephone: 97143866330


(2) Lotus Medical Center (Al Quoz 3) Dubai
Address: https://www.google.com/maps?q=25.157133,55.247372
Telephone: 97143465380


(3) Medze Clinic (Deira) Dubai
Address: https://www.google.com/maps?q=25.266685,55.307782
Telephone: 97142380924
Bot: Your insurance card number is HN2H-KM3F-LFL2-2LED.
Consumer: Thank you so much Dr. Mia 
I don't need to set an appointment ma'am
Bot: You should contact the dental clinic directly to book an appointment.
Bot: I hope I was able to assist you today. If you ever need help or feel unwell, please let me know right away. It’s important to speak up so we can guide you and make sure you have all the information and support you need. I’m always here to help! :blush:

:muscle: Stay Safe While You Work
Protect your body when working. Bend your knees (not your back) when lifting heavy things. Use both hands to carry items. Stand up straight to avoid pain or injury.","{
  ""Initial Emotional State"": ""Neutral"",
  ""Final Emotional State"": ""Happy"",
  ""NPS_score"": 5
}",No,5,4.5,5,"[Insurance Inquiries, Dental Clinic Recommendation]",Neutral,Happy,5
CHf5fdd9e7fd614b0bb6b982b54b12b26a,GPT_Doctors,BOT,"Consumer: Village 33 villa 13 al barsha 1
Consumer: Thank you so much
Bot: Please tell me more about how you are feeling. When did your symptoms start?","{
  ""Initial Emotional State"": ""Neutral"",
  ""Final Emotional State"": ""Happy"",
  ""NPS_score"": 5
}",No,0,5,5,"[Clinic Recommendation, Insurance Inquiries]",Neutral,Happy,5
CHf5fdd9e7fd614b0bb6b982b54b12b26a,GPT_Doctors,Leen Rizk,"Agent: You can visit
-Clinic name: Houston Medical Clinic Al Barsha
Location:https://maps.app.goo.gl/g2ZBfayfzxP9BxFn7
Phone Number: +971 4 385 0603
- Dr. Ismail Polyclinic, Karama
Details:
Location: https://maps.app.goo.gl/YioUu9YutCvpBbvh8
Phone: +971 4 3376808

Agent: Your Insurance Card Number is NN2H-N33F-LFLM-HLED  Your insurance is provided by NAS and managed by Orient. Please ensure you always carry your Emirates ID with you.

Your policy covers 80% of clinic visits and 70% of pharmaceutical costs. We recommend bringing at least 100 AED when visiting the clinic


Consumer: Thank you so much
Consumer: Now my head is paining again and also my neck
Agent: Always welcome, let me know if you need further assistance. 
Consumer: Sure
Agent:  I hope I was able to assist you today. If you ever need help or feel unwell, please let me know right away. It’s important to speak up so we can guide you and make sure you have all the information and support you need. I’m always here to help! :blush:

:muscle: Stay Safe While You Work.
Protect your body when working. Bend your knees (not your back) when lifting heavy things. Use both hands to carry items. Stand up straight to avoid pain or injury.
Consumer: Oh they just close now
Agent: You can visit them tomorrow; a GP appointment is not required in advance. 
Consumer: Okay
Agent: Hope you will get well soon. 
Consumer: I hope so, too
Agent:  I hope I was able to assist you today. If you ever need help or feel unwell, please let me know right away. It’s important to speak up so we can guide you and make sure you have all the information and support you need. I’m always here to help! :blush:","{
  ""Initial Emotional State"": ""Neutral"",
  ""Final Emotional State"": ""Happy"",
  ""NPS_score"": 5
}",No,5,4.5,5,"[Clinic Recommendation, Insurance Inquiries]",Neutral,Happy,5
CHfcc7cf27a57e41e0bea17080640f3d68,Doctor,Leen Rizk,"Consumer: Hello what insurance company to check eligibility for her She is sick and needs to check the doctor
Consumer: Can send me next Care card insurance no
Consumer: need her insurance network please  ??
Agent: To find the list of all clinics ,hospitals and pharmacies in the network, please check the following links:

:hospital: Clinics: https://maids.page.link/ytgz5ZuV98xFnv649

:hotel: Hospitals: https://maids.page.link/rtBLkbr8YXN5V1yi8

:tooth: Dental Clinics: https://maids.page.link/6VDc6X2kVkdpMc7s5

:pill: Pharmacies: https://maids.page.link/y5gzqu7z6FWiK3QM7

Let us know if you need any further assistance! :blush:
Agent: Your Insurance Card Number is HNH2-M33F-LFLJ-KLED. Your insurance is provided by NAS and managed by Orient. Please ensure you always carry your Emirates ID with you.

Your policy covers 80% of clinic visits and 70% of pharmaceutical costs. We recommend bringing at least 100 AED when visiting the clinic


Agent: She can reach out to us tomorrow and we will help and guide her. 
Agent: I hope I was able to assist you today. If you have any further concerns or your maid ever feels unwell, don’t hesitate to reach out. I'm always here to help!:blush:","{
  ""Initial Emotional State"": ""Neutral"",
  ""Final Emotional State"": ""Happy"",
  ""NPS_score"": 5
}",No,5,4.25,5,[Insurance Inquiries],Neutral,Happy,5
CHbefe2ecb80754f179099a3b1dd98cd25,GPT_Doctors,BOT,"Consumer: Am sorry am not helped mia,I will watch myself tonight but I can't work tomorrow
Consumer: Am so weak
Bot: I am sorry to hear you are feeling weak. When did you start feeling this way?
Bot: We hope you’re feeling okay! We care about your health and want to help. If you need anything or if it’s urgent, please tell us. We’re here for you.
Bot: I hope I was able to assist you today. If you ever need help or feel unwell, please let me know right away. It’s important to speak up so we can guide you and make sure you have all the information and support you need. I’m always here to help! :blush:

:muscle: Stay Safe While You Work
Protect your body when working. Bend your knees (not your back) when lifting heavy things. Use both hands to carry items. Stand up straight to avoid pain or injury.","{
  ""Initial Emotional State"": ""Frustrated"",
  ""Final Emotional State"": ""Neutral"",
  ""NPS_score"": 4
}",No,5,4.5,5,[OTC Medication Advice],Frustrated,Neutral,4
CH88592c06ffa14c7e9474bd104ee43fa5,GPT_Doctors,BOT,"Consumer: Hello
Consumer: What are the clinic for ou insurance...
Consumer: Near at al rigga please
Bot: Hello, I am Doctor Mia. To help you find the right clinic, please tell me about your symptoms first.
Bot: Please tell me about your symptoms so I can help you find the right clinic.
Consumer: I feel Dizzy and headache
Bot: When did you start feeling dizzy and have a headache?
Consumer: Almost a week
Bot: Please look at this picture and tell me which region best describes where you feel the headache.
Bot: 
Consumer: 1
Bot: Is the headache a soft pain, a beating pain, or a cutting pain?
Consumer: And also i feel palpitate
Bot: When did you start feeling the palpitation?
Consumer: Almost a month
Bot: Please tell me your street, apartment, and city so I can find the nearest clinics for you.
Consumer: Beating...
Bot: Is the palpitation a soft pain, a beating pain, or a cutting pain?
Consumer: 29b street Al rigga,muraqqabat
Bot: Is the palpitation a soft pain, a beating pain, or a cutting pain?
Consumer: Soft pain just like i feel always tired
Consumer: Have time its painful but when i massaga my chest its go like 2 mins.. pain..
Bot: Here are the nearest covered Clinics to you:
(1) AL SHIFA AL KHALEEJI MEDICAL CENTRE (AL MURAQQABAT) DUBAI
Address: https://www.google.com/maps?q=25.2629564820067,55.3287204243236
Telephone: 97142940786


(2) New Emirates Medical Centre (Deira) Dubai
Address: https://www.google.com/maps?q=25.262002,55.327319
Telephone: 97142283555


(3) KINGS MEDICAL CENTER (AL RIGGA) DUBAI
Address: https://www.google.com/maps?q=25.26682,55.32376
Telephone: 97142552020
Bot: When did you start feeling tired?
Bot: Do you have any chronic conditions or allergies?
Consumer: I really feel my heart beat fast (palpitation )
Consumer: No
Consumer: A month ago the same with palpitation
Bot: How severe is the palpitation?
Consumer: Those clinic is for general
Consumer: Its loud..
Bot: Yes, those clinics are for general practitioners.

Is the palpitation a little, medium, or a lot?
Consumer: Meduim sometimes a lot.. when i laydown its meduim when i walk normal walk o move a little bit more than meduim
Bot: Here are the nearest covered Clinics to you:
(1) AL SHIFA AL KHALEEJI MEDICAL CENTRE (AL MURAQQABAT) DUBAI
Address: https://www.google.com/maps?q=25.2629564820067,55.3287204243236
Telephone: 97142940786

(2) New Emirates Medical Centre (Deira) Dubai
Address: https://www.google.com/maps?q=25.262002,55.327319
Telephone: 97142283555

(3) KINGS MEDICAL CENTER (AL RIGGA) DUBAI
Address: https://www.google.com/maps?q=25.26682,55.32376
Telephone: 97142552020
Consumer: Honestly i delayed for menstruation but i do pregnancy test still negative
Bot: Thank you for sharing that information. It is good that you have taken a pregnancy test. Please visit one of the clinics I mentioned earlier for your dizziness, headache, and palpitations.
Consumer: Ok  thank you
Consumer: Thanks for the responce..
Bot: You are welcome. :blush:
Bot: I hope I was able to assist you today. If you ever need help or feel unwell, please let me know right away. It’s important to speak up so we can guide you and make sure you have all the information and support you need. I’m always here to help! :blush:

:muscle: Stay Safe While You Work
Protect your body when working. Bend your knees (not your back) when lifting heavy things. Use both hands to carry items. Stand up straight to avoid pain or injury.","{
  ""Initial Emotional State"": ""Neutral"",
  ""Final Emotional State"": ""Happy"",
  ""NPS_score"": 5
}",No,5,4.5,5,"[Clinic Recommendation, Insurance Inquiries]",Neutral,Happy,5
CHf3d2a0c8fbcd477ca2df75904cd06ab7,GPT_Doctors,BOT,"Consumer: Hello
Consumer: just a quick update,I went to the pharmacy with my dermatology prescription but unfortunately none of the items are covered by NAS ,the pharmacist called NAS and they said the products are not included in my insurance formulary,so all claims were denied.I haven’t contacted NAS myself about claims, but if there’s any option for reimbursement,kindly let me know.
Bot: The insurance does not have a reimbursement option.
Consumer: What options do I have them kindly because I have a prescription and the products cost more than 400 aed ,
Bot: We only purchase the insurance on behalf of the maids, and approvals are handled directly by NAS, the insurance company. You can call NAS at 800-2311. This call will not cost you anything. Please make sure the clinic or hospital has sent the necessary documents for approval before you call them.","{
  ""Initial Emotional State"": ""Neutral"",
  ""Final Emotional State"": ""Neutral"",
  ""NPS_score"": 4
}",No,5,4.75,3,[Insurance Inquiries],Neutral,Neutral,4
CHf3d2a0c8fbcd477ca2df75904cd06ab7,GPT_Doctors,Leen Rizk,"Agent: You should always visit a covered pharmacy. 
:pill: Pharmacies: https://maids.page.link/y5gzqu7z6FWiK3QM7
Agent: Could you please send me the prescription? 
Consumer: 
Agent: Thank you , next time visit a covered pharmacy 
 If your medicine is rejected at a covered pharmacy, don’t worry – we’ve got a simple fix! Just ask the pharmacist to submit a claim for the same medication, but with a different brand. They’ll know exactly what to do!""
Agent: I hope I was able to assist you today. If you ever need help or feel unwell, please let me know right away. It’s important to speak up so we can guide you and make sure you have all the information and support you need. I’m always here to help! :blush:

:muscle: Stay Safe While You Work.
Protect your body when working. Bend your knees (not your back) when lifting heavy things. Use both hands to carry items. Stand up straight to avoid pain or injury.","{
  ""Initial Emotional State"": ""Neutral"",
  ""Final Emotional State"": ""Neutral"",
  ""NPS_score"": 4
}",No,5,4.5,5,[Insurance Inquiries],Neutral,Neutral,4
CH4803d986dca44ffba0463294af929276,GPT_Doctors,BOT,"Consumer: Good evening ma'am / sir I do a blood test here in Kim's clinic and waiting for approval from insurance and for my blood test I pay it.i though it's covered by my insurance ma'am.
Bot: The insurance company, NAS, handles all approvals. You can call them at 800 - 2311 to check the status of your blood test approval. This call is free of charge. Please make sure the clinic has sent all the needed documents to the insurance company. What symptoms are you experiencing?
Bot: What symptoms are you experiencing?
Consumer: They send already from Kim's clinic ma'am...
Consumer: Pregnancy blood test po
Bot: Have you received the result of your pregnancy blood test?
Consumer: Tomorrow I will receive po
Bot: Please inform us of the result once you receive it.
Consumer: Okay sure pO thank you for replying maid cc.
Bot: Thank you for letting me know. :blush:
Bot: We hope you’re feeling okay! We care about your health and want to help. If you need anything or if it’s urgent, please tell us. We’re here for you.
Consumer: Thank.u so much maid.cc very appreciated your Kind and best agency here in UAE thank you for helping every maid here:heart:️
Bot: You are welcome. :blush:
Bot: I hope I was able to assist you today. If you ever need help or feel unwell, please let me know right away. It’s important to speak up so we can guide you and make sure you have all the information and support you need. I’m always here to help! :blush:

:muscle: Stay Safe While You Work
Protect your body when working. Bend your knees (not your back) when lifting heavy things. Use both hands to carry items. Stand up straight to avoid pain or injury.","{
  ""Initial Emotional State"": ""Neutral"",
  ""Final Emotional State"": ""Happy"",
  ""NPS_score"": 5
}",No,5,4.25,5,[Insurance Inquiries],Neutral,Happy,5
CH62516f2aead24fc9bcd7f2d202cf47a2,GPT_Doctors,BOT,"Consumer: Thank you so much Doc your reminder...
Bot: You are most welcome. :blush: Is there anything else I can help you with today?
Consumer: No thanks it’s enough for your guidance fo today Doc. If there anything serious I gonna txt you for advice me. Thanks and have a good night. Godbless :pray::smiling_face_with_hearts:
Bot: You are most welcome. Have a good night. I am here to help if you need anything else. :blush:
Bot: I hope I was able to assist you today. If you ever need help or feel unwell, please let me know right away. It’s important to speak up so we can guide you and make sure you have all the information and support you need. I’m always here to help! :blush:

:muscle: Stay Safe While You Work
Protect your body when working. Bend your knees (not your back) when lifting heavy things. Use both hands to carry items. Stand up straight to avoid pain or injury.","{
  ""Initial Emotional State"": ""Happy"",
  ""Final Emotional State"": ""Happy"",
  ""NPS_score"": 5
}",No,5,4.5,5,[Others],Happy,Happy,5
CH3f5bee541f5543ed85eb6ed7109c484a,GPT_Doctors,BOT,"Consumer: So can o take another panadol again 
My head is not really good and my neck ifeel pain also
Bot: Please tell me when your head and neck pain started.
Consumer: My head never stop paining but my neck just beforev1 hour ago I feel pain
Bot: Please tell me what kind of pain you feel in your neck.
Bot: We hope you’re feeling okay! We care about your health and want to help. If you need anything or if it’s urgent, please tell us. We’re here for you.
Bot: I hope I was able to assist you today. If you ever need help or feel unwell, please let me know right away. It’s important to speak up so we can guide you and make sure you have all the information and support you need. I’m always here to help! :blush:

:muscle: Stay Safe While You Work
Protect your body when working. Bend your knees (not your back) when lifting heavy things. Use both hands to carry items. Stand up straight to avoid pain or injury.","{
  ""Initial Emotional State"": ""Neutral"",
  ""Final Emotional State"": ""Neutral"",
  ""NPS_score"": 4
}",No,0,4.25,5,[OTC Medication Advice],Neutral,Neutral,4
CH023f690b1f414869a5689a49512173d9,GPT_Doctors,BOT,"Consumer: Hi can you tell me which hospital is covered under her insurance
Consumer: She needs immediate  attention
Bot: Hello, I am Doctor Mia.

Please have your maid reach out to us directly to discuss her symptoms. This allows for the most accurate and direct symptom assessment, as we need to speak directly with the patient.
Consumer: She has yellow eyes
Consumer: Jaundice
Bot: Please tell me if your maid has a referral letter from a General Practitioner for a hospital visit.
Consumer: Yes
Bot: Please share a photo of the referral letter from the General Practitioner.
Consumer: 
Consumer: Waiting for your response
Bot: Your maid has jaundice and a referral for hospital admission, which requires urgent medical attention. I am providing you with the nearest hospitals where she can be seen.
Consumer: I stay near Garhoud can you tell me the nearest hospital please
Bot: Your maid has jaundice and a referral for hospital admission, which requires urgent medical attention. Please proceed to the nearest medical facility for immediate care. Your maid's insurance card number is KM6J-2J3F-LFLH-MLED.
Consumer: Can you tell me which nearest hospital
Bot: Given the urgency of your maid's condition with jaundice and the hospital referral, it is important to go to any nearby hospital that can assist with her admission. The insurance card number for your maid is KM6J-2J3F-LFLH-MLED.
Consumer: I'm at Rashid hospital and they said it's not covered.  Can you tell me which hospital is covered under her insurance
Bot: The Rashid Hospital is not covered by the insurance.
Consumer: Then which hospital us covered
Bot: For your maid to visit a hospital, she must first see a General Practitioner. The General Practitioner will then provide a referral letter if a specialist or hospital visit is needed, according to the insurance policy. Does your maid have a referral letter from a General Practitioner?
Consumer: Yes
Bot: Please share a photo of the referral letter from the General Practitioner.
Consumer: 
Bot: I hope I was able to assist you today. If you have any further concerns or your maid ever feels unwell, don’t hesitate to reach out. I'm always here to help! :relaxed:️","{
  ""Initial Emotional State"": ""Frustrated"",
  ""Final Emotional State"": ""Neutral"",
  ""NPS_score"": 4
}",No,0,4.75,5,"[Insurance Inquiries, Clinic Recommendation]",Frustrated,Neutral,4
CHb7a75dcda604459db204ac408c3e5b31,GPT_Doctors,BOT,"Consumer: Hi could you please share the clinic link again
Bot: Please find the link for the clinics here: https://maids.page.link/ytgz5ZuV98xFnv649.
Consumer: Not able to get the list from this map
Consumer: Could you please share the clinic list
Bot: Please find the clinic list in the sheet.
Bot: I hope I was able to assist you today. If you have any further concerns or your maid ever feels unwell, don’t hesitate to reach out. I'm always here to help! :relaxed:️","{
  ""Initial Emotional State"": ""Neutral"",
  ""Final Emotional State"": ""Neutral"",
  ""NPS_score"": 4
}",No,4,4.75,5,[Clinic Recommendation],Neutral,Neutral,4
CHbf864b48eb754d9894f8b1c30031ec0b,GPT_Doctors,BOT,"Consumer: I get the report when I recharge
Bot: Hello, I am Doctor Mia. How are you feeling today? Please tell me about your symptoms so I can help you.
Consumer: For now I'm ok..they give me pain reliever so I can sleepwell
Bot: I am glad to hear you are feeling better with the pain reliever. Do you have any other questions about your insurance or your hospital stay?
Consumer: My insurance how I can use if I'm here in private hospital
Bot: The NMC is not covered by the insurance. How are you feeling today? Please tell me about your symptoms so I can help you.
Consumer: My client said, they will think about insurance
Bot: I understand your client is thinking about the insurance. How are you feeling now? Please tell me about your symptoms so I can help you.
Consumer: Yes I know not cover this hospital,,gorgeous now I'm ok we will see tomorrow what next step they do
Bot: I am glad to hear you are feeling okay. Please let me know if you have any other questions or if you need any help with your insurance.
Consumer: Yes thank you
Bot: You are welcome! :blush:
Bot: I hope I was able to assist you today. If you ever need help or feel unwell, please let me know right away. It’s important to speak up so we can guide you and make sure you have all the information and support you need. I’m always here to help! :blush:

:muscle: Stay Safe While You Work
Protect your body when working. Bend your knees (not your back) when lifting heavy things. Use both hands to carry items. Stand up straight to avoid pain or injury.","{
  ""Initial Emotional State"": ""Neutral"",
  ""Final Emotional State"": ""Happy"",
  ""NPS_score"": 5
}",No,0,4.5,5,[Insurance Inquiries],Neutral,Happy,5
CHc0a22e57dce14191942d576f73431aef,GPT_Doctors,BOT,"Consumer: Hello
Bot: Welcome to Maids.cc, this is Jane :blush: How may I assist you today Grace?
Consumer: I need  help  the girl 
I live with she is sick she is from maid cc and our boss are on the plane to swizz  I am take her to the hospital  can you send someone to help me cause  she's really sick  or give  me her  insurance number
Consumer: 
Consumer: 
Bot: How can I assist you regarding this file?
Consumer: I need  her  insurance  for the hospital
Consumer: 
Bot: Hello, I am Doctor Mia.

Do you have a referral letter from a General Practitioner?
Bot: Do you have a referral letter from a General Practitioner?
Bot: Do you have a referral letter from a General Practitioner?
Bot: We hope you’re feeling okay! We care about your health and want to help. If you need anything or if it’s urgent, please tell us. We’re here for you.
Bot: I hope I was able to assist you today. If you ever need help or feel unwell, please let me know right away. It’s important to speak up so we can guide you and make sure you have all the information and support you need. I’m always here to help! :blush:

:muscle: Stay Safe While You Work
Protect your body when working. Bend your knees (not your back) when lifting heavy things. Use both hands to carry items. Stand up straight to avoid pain or injury.","{
  ""Initial Emotional State"": ""Frustrated"",
  ""Final Emotional State"": ""Frustrated"",
  ""NPS_score"": 1
}",No,0,4.75,5,[Insurance Inquiries],Frustrated,Frustrated,1
CH883ab8023c384279bc8e37c4ae2a08dc,GPT_Doctors,BOT,"Consumer: Ok
Bot: Is there anything else I can help you with today?
Bot: I hope I was able to assist you today. If you have any further concerns or your maid ever feels unwell, don’t hesitate to reach out. I'm always here to help! :relaxed:️","{
  ""Initial Emotional State"": ""Neutral"",
  ""Final Emotional State"": ""Neutral"",
  ""NPS_score"": 4
}",No,5,5,5,[Others],Neutral,Neutral,4
CH7b3c764797324a578eb846b000c09ff6,GPT_Doctors,BOT,"Consumer: Good evening doc
Bot: Hello, I am Doctor Mia.
Consumer: Good evening doc
Bot: How are you feeling today?
Bot: Good evening. How can I help you today?
Consumer: Just i want to know if ramdom blood sugar Result is140 this is normal?
Consumer: 
Bot: A random blood sugar result of 140 mg/dL is a little high. Do you have any other symptoms?
Consumer: This is my blood test Result doc,
Bot: Do you have any other symptoms?
Bot: I have received your blood test results. Do you have any other symptoms you are experiencing?
Consumer: Like what?
Bot: Are you feeling tired or more thirsty than usual?
Consumer: No
Bot: Do you have any blurry vision or frequent urination?
Consumer: My vision 150 doc
Bot: Do you have blurry vision, meaning your eyesight is not clear?
Consumer: Somtimes  if i use    phone
Bot: Do you have any known chronic conditions or allergies?
Consumer: I dont have allergies
Bot: Based on these symptoms, a clinic visit is not required at this time. Your random blood sugar and cholesterol levels are a little high, but they do not seem to be causing you immediate problems.

You can take Panadol 500 mg tablets for general well-being. Take one tablet every 6 hours as needed.

Here is some lifestyle advice:
*   Eat healthy foods like fruits, vegetables, and whole grains.
*   Limit sugary drinks and foods high in fat.
*   Exercise regularly, even a short walk every day can help.
*   Drink plenty of water.
*   Try to reduce stress.
*   Get enough sleep, around 7-8 hours each night.

You should feel better within a few days. Please let me know if your symptoms do not improve or if they get worse.
Consumer: Noted doc thank you
Bot: You are welcome! :blush:","{
  ""Initial Emotional State"": ""Neutral"",
  ""Final Emotional State"": ""Happy"",
  ""NPS_score"": 5
}",No,5,4.75,5,[OTC Medication Advice],Neutral,Happy,5
